[2026-01-27 22:31:43] [INFO] Momentum Engine Started (Chartink Logic)
[2026-02-06 01:33:26] 734MH31-SG | SKIP insufficient candles
[2026-02-06 01:33:26] GVT&D | STATE=WAITING
[2026-02-06 01:33:26] GVT&D | ENTRY → ACTIVE
[2026-02-06 01:33:26] 734HR31-SG | SKIP insufficient candles
[2026-02-06 01:33:27] 735MH32-SG | SKIP insufficient candles
[2026-02-06 01:33:27] 735TN33-SG | SKIP insufficient candles
[2026-02-06 01:33:27] 736GA33-SG | SKIP insufficient candles
[2026-02-06 01:33:27] 736HR33A-SG | SKIP insufficient candles
[2026-02-06 01:33:27] 737NL33A-SG | SKIP insufficient candles
[2026-02-06 01:33:27] 741UP34-SG | SKIP insufficient candles
[2026-02-06 01:33:28] 741PN34-SG | SKIP insufficient candles
[2026-02-06 01:33:28] 74MP34-SG | SKIP insufficient candles
[2026-02-06 01:33:28] 739AP35-SG | SKIP insufficient candles
[2026-02-06 01:33:28] 736AP38-SG | SKIP insufficient candles
[2026-02-06 01:33:28] 736TS41-SG | SKIP insufficient candles
[2026-02-06 01:33:28] 735TN43-SG | SKIP insufficient candles
[2026-02-06 01:33:29] 735TS45-SG | SKIP insufficient candles
[2026-02-06 01:33:29] 801TCH28-N7 | SKIP insufficient candles
[2026-02-06 01:33:30] SINDHUTRAD | NEW → WAITING
[2026-02-06 01:33:30] 83TCHF28-N9 | SKIP insufficient candles
[2026-02-06 01:33:31] TCHF30-NB | SKIP insufficient candles
[2026-02-06 01:33:32] HDFCNIINAV | SKIP insufficient candles
[2026-02-06 01:33:32] 74AP32-SG | SKIP insufficient candles
[2026-02-06 01:33:32] 739TN33A-SG | SKIP insufficient candles
[2026-02-06 01:33:32] 736JK35-SG | SKIP insufficient candles
[2026-02-06 01:33:33] 736MZ38-SG | SKIP insufficient candles
[2026-02-06 01:33:33] 735AP40-SG | SKIP insufficient candles
[2026-02-06 01:33:33] 734TN43-SG | SKIP insufficient candles
[2026-02-06 01:33:35] 738GJ30A-SG | SKIP insufficient candles
[2026-02-06 01:33:35] 74CG30-SG | SKIP insufficient candles
[2026-02-06 01:33:35] 74MH31-SG | SKIP insufficient candles
[2026-02-06 01:33:35] 742CG31-SG | SKIP insufficient candles
[2026-02-06 01:33:36] 742ML32-SG | SKIP insufficient candles
[2026-02-06 01:33:36] 74MH32-SG | SKIP insufficient candles
[2026-02-06 01:33:36] 74HR33-SG | SKIP insufficient candles
[2026-02-06 01:33:36] 745PN34-SG | SKIP insufficient candles
[2026-02-06 01:33:36] 747GA38-SG | SKIP insufficient candles
[2026-02-06 01:33:37] 743AP39-SG | SKIP insufficient candles
[2026-02-06 01:33:37] 742AP41-SG | SKIP insufficient candles
[2026-02-06 01:33:37] 742TN43-SG | SKIP insufficient candles
[2026-02-06 01:33:37] 742AP43-SG | SKIP insufficient candles
[2026-02-06 01:33:37] 74TS45-SG | SKIP insufficient candles
[2026-02-06 01:33:37] 739RJ48-SG | SKIP insufficient candles
[2026-02-06 01:33:38] 739TS51-SG | SKIP insufficient candles
[2026-02-06 01:33:38] 739KL52-SG | SKIP insufficient candles
[2026-02-06 01:33:38] 739TN53-SG | SKIP insufficient candles
[2026-02-06 01:33:38] 85IFL26-NX | SKIP insufficient candles
[2026-02-06 01:33:39] IIFLZC26B-NY | SKIP insufficient candles
[2026-02-06 01:33:42] 75HP38-SG | SKIP insufficient candles
[2026-02-06 01:33:42] 752AP39-SG | SKIP insufficient candles
[2026-02-06 01:33:42] 747TS41-SG | SKIP insufficient candles
[2026-02-06 01:33:42] 747KL42-SG | SKIP insufficient candles
[2026-02-06 01:33:43] 746AP43-SG | SKIP insufficient candles
[2026-02-06 01:33:43] 745TN43-SG | SKIP insufficient candles
[2026-02-06 01:33:43] 743RJ48-SG | SKIP insufficient candles
[2026-02-06 01:33:43] 743PN48-SG | SKIP insufficient candles
[2026-02-06 01:33:43] 743TS50-SG | SKIP insufficient candles
[2026-02-06 01:33:43] 744ML31-SG | SKIP insufficient candles
[2026-02-06 01:33:44] 745AS33-SG | SKIP insufficient candles
[2026-02-06 01:33:44] 745HP33-SG | SKIP insufficient candles
[2026-02-06 01:33:44] 744TN33A-SG | SKIP insufficient candles
[2026-02-06 01:33:44] 744RJ33-SG | SKIP insufficient candles
[2026-02-06 01:33:45] 746AP34-SG | SKIP insufficient candles
[2026-02-06 01:33:45] 747PN34-SG | SKIP insufficient candles
[2026-02-06 01:33:46] 91SFL27-ZI | SKIP insufficient candles
[2026-02-06 01:33:48] DSPNITINAV | SKIP insufficient candles
[2026-02-06 01:33:48] 744HR32-SG | SKIP insufficient candles
[2026-02-06 01:33:48] 742TN33-SG | SKIP insufficient candles
[2026-02-06 01:33:48] 747HR35-SG | SKIP insufficient candles
[2026-02-06 01:33:49] 744JK38-SG | SKIP insufficient candles
[2026-02-06 01:33:49] 744TS39-SG | SKIP insufficient candles
[2026-02-06 01:33:49] 743AP41-SG | SKIP insufficient candles
[2026-02-06 01:33:49] 743AP42-SG | SKIP insufficient candles
[2026-02-06 01:33:49] 742KL43-SG | SKIP insufficient candles
[2026-02-06 01:33:51] 737BR30-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 735TN33A-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 738GA33-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 736AP38A-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 736MZ38A-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 736KL38-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 734TS44-SG | SKIP insufficient candles
[2026-02-06 01:33:52] 734TS46-SG | SKIP insufficient candles
[2026-02-06 01:33:56] BNKETFINAV | SKIP insufficient candles
[2026-02-06 01:33:57] 74BR30-SG | SKIP insufficient candles
[2026-02-06 01:33:58] 74UP33-SG | SKIP insufficient candles
[2026-02-06 01:33:58] 739TN33B-SG | SKIP insufficient candles
[2026-02-06 01:33:58] 741GA33-SG | SKIP insufficient candles
[2026-02-06 01:33:58] 741RJ33-SG | SKIP insufficient candles
[2026-02-06 01:33:58] 743AP35-SG | SKIP insufficient candles
[2026-02-06 01:33:59] 741MN35-SG | SKIP insufficient candles
[2026-02-06 01:33:59] 736KL41-SG | SKIP insufficient candles
[2026-02-06 01:34:00] 736RJ41-SG | SKIP insufficient candles
[2026-02-06 01:34:00] 736WB41-SG | SKIP insufficient candles
[2026-02-06 01:34:00] 736TN43-SG | SKIP insufficient candles
[2026-02-06 01:34:02] 940SCL26C-AU | SKIP insufficient candles
[2026-02-06 01:34:02] SETCO | NEW → WAITING
[2026-02-06 01:34:02] 990SCL26I-AV | SKIP insufficient candles
[2026-02-06 01:34:03] 902SCL26I-AW | SKIP insufficient candles
[2026-02-06 01:34:03] 948SCL26I-AX | SKIP insufficient candles
[2026-02-06 01:34:03] SCLZC26B-AY | SKIP insufficient candles
[2026-02-06 01:34:04] 1015SCL28B-AZ | SKIP insufficient candles
[2026-02-06 01:34:04] 925SCL28I-BA | SKIP insufficient candles
[2026-02-06 01:34:04] 971SCL28I-BC | SKIP insufficient candles
[2026-02-06 01:34:05] LIQIDINAV | SKIP insufficient candles
[2026-02-06 01:34:05] DSPPVBINAV | SKIP insufficient candles
[2026-02-06 01:34:06] DSPPSBINAV | SKIP insufficient candles
[2026-02-06 01:34:06] DSPSENINAV | SKIP insufficient candles
[2026-02-06 01:34:07] 745TS30A-SG | SKIP insufficient candles
[2026-02-06 01:34:07] 745AS33A-SG | SKIP insufficient candles
[2026-02-06 01:34:07] 745AP33-SG | SKIP insufficient candles
[2026-02-06 01:34:07] POKARNA | NEW → WAITING
[2026-02-06 01:34:08] 749RJ34-SG | SKIP insufficient candles
[2026-02-06 01:34:08] 745KL40-SG | SKIP insufficient candles
[2026-02-06 01:34:09] 745TS40-SG | SKIP insufficient candles
[2026-02-06 01:34:09] 745AP40A-SG | SKIP insufficient candles
[2026-02-06 01:34:09] 744AP43-SG | SKIP insufficient candles
[2026-02-06 01:34:09] 743TN43-SG | SKIP insufficient candles
[2026-02-06 01:34:09] 743TN53-SG | SKIP insufficient candles
[2026-02-06 01:34:09] 744JK53-SG | SKIP insufficient candles
[2026-02-06 01:34:12] SARDAEN | STATE=WAITING
[2026-02-06 01:34:12] SARDAEN | ENTRY → ACTIVE
[2026-02-06 01:34:13] KKVAPOW-SM | SKIP insufficient candles
[2026-02-06 01:34:14] ICIQ30INAV | SKIP insufficient candles
[2026-02-06 01:34:15] 747TS32-SG | SKIP insufficient candles
[2026-02-06 01:34:15] 744TN33B-SG | SKIP insufficient candles
[2026-02-06 01:34:15] 743TS41-SG | SKIP insufficient candles
[2026-02-06 01:34:15] 743PN48A-SG | SKIP insufficient candles
[2026-02-06 01:34:16] 743JK53-SG | SKIP insufficient candles
[2026-02-06 01:34:16] 747AP32-SG | SKIP insufficient candles
[2026-02-06 01:34:17] NIDOZC26-N7 | SKIP insufficient candles
[2026-02-06 01:34:19] HDIL-BZ | NEW → WAITING
[2026-02-06 01:34:20] HINDCOPPER | STATE=WAITING
[2026-02-06 01:34:20] 925IHFL25E-N8 | SKIP insufficient candles
[2026-02-06 01:34:21] CIFC26A-N9 | SKIP insufficient candles
[2026-02-06 01:34:21] 84CIFCL28-NA | SKIP insufficient candles
[2026-02-06 01:34:22] CIFC28-NB | SKIP insufficient candles
[2026-02-06 01:34:24] YUDIZ-SM | NEW → WAITING
[2026-02-06 01:34:25] 75BR31-SG | SKIP insufficient candles
[2026-02-06 01:34:25] 749HR33-SG | SKIP insufficient candles
[2026-02-06 01:34:25] 75GA33-SG | SKIP insufficient candles
[2026-02-06 01:34:25] 752PN35-SG | SKIP insufficient candles
[2026-02-06 01:34:25] 751MN35-SG | SKIP insufficient candles
[2026-02-06 01:34:26] 75UP35-SG | SKIP insufficient candles
[2026-02-06 01:34:26] 751PN36-SG | SKIP insufficient candles
[2026-02-06 01:34:26] 749PN37-SG | SKIP insufficient candles
[2026-02-06 01:34:27] 747KL39-SG | SKIP insufficient candles
[2026-02-06 01:34:27] 745TS47-SG | SKIP insufficient candles
[2026-02-06 01:34:27] 745JK53-SG | SKIP insufficient candles
[2026-02-06 01:34:27] ELECTCAST-W1 | SKIP insufficient candles
[2026-02-06 01:34:30] 747AS28-SG | SKIP insufficient candles
[2026-02-06 01:34:30] 749BR31-SG | SKIP insufficient candles
[2026-02-06 01:34:31] 749GA33-SG | SKIP insufficient candles
[2026-02-06 01:34:31] 749UP34-SG | SKIP insufficient candles
[2026-02-06 01:34:31] 747KL37-SG | SKIP insufficient candles
[2026-02-06 01:34:31] 746AP38-SG | SKIP insufficient candles
[2026-02-06 01:34:32] 746MZ39-SG | SKIP insufficient candles
[2026-02-06 01:34:33] HDFLIQINAV | SKIP insufficient candles
[2026-02-06 01:34:34] 74WB42-SG | SKIP insufficient candles
[2026-02-06 01:34:34] 745BR31-SG | SKIP insufficient candles
[2026-02-06 01:34:35] 744RJ33A-SG | SKIP insufficient candles
[2026-02-06 01:34:35] 744HR33-SG | SKIP insufficient candles
[2026-02-06 01:34:35] 744GA33-SG | SKIP insufficient candles
[2026-02-06 01:34:35] 745AP34-SG | SKIP insufficient candles
[2026-02-06 01:34:35] 745HR35-SG | SKIP insufficient candles
[2026-02-06 01:34:36] 741WB39-SG | SKIP insufficient candles
[2026-02-06 01:34:36] 741RJ39-SG | SKIP insufficient candles
[2026-02-06 01:34:36] 74KL41-SG | SKIP insufficient candles
[2026-02-06 01:34:36] 74RJ41-SG | SKIP insufficient candles
[2026-02-06 01:34:37] NIM150INAV | SKIP insufficient candles
[2026-02-06 01:34:38] 744AP33-SG | SKIP insufficient candles
[2026-02-06 01:34:39] 747AS33-SG | SKIP insufficient candles
[2026-02-06 01:34:39] 747UK33-SG | SKIP insufficient candles
[2026-02-06 01:34:39] 747GA33-SG | SKIP insufficient candles
[2026-02-06 01:34:39] 743TN33-SG | SKIP insufficient candles
[2026-02-06 01:34:39] 745PN34A-SG | SKIP insufficient candles
[2026-02-06 01:34:40] 744MN35-SG | SKIP insufficient candles
[2026-02-06 01:34:40] 744HR35-SG | SKIP insufficient candles
[2026-02-06 01:34:40] 744RJ36-SG | SKIP insufficient candles
[2026-02-06 01:34:41] 742HP38-SG | SKIP insufficient candles
[2026-02-06 01:34:41] 744TS39A-SG | SKIP insufficient candles
[2026-02-06 01:34:41] 744AP40-SG | SKIP insufficient candles
[2026-02-06 01:34:41] 74TS43-SG | SKIP insufficient candles
[2026-02-06 01:34:42] 74AP43-SG | SKIP insufficient candles
[2026-02-06 01:34:42] RISHABH | NEW → WAITING
[2026-02-06 01:34:43] 925CAGL26-N9 | SKIP insufficient candles
[2026-02-06 01:34:44] CAGL26-NA | SKIP insufficient candles
[2026-02-06 01:34:44] 719GS2060-GS | SKIP insufficient candles
[2026-02-06 01:34:44] 940CAGL27-NB | SKIP insufficient candles
[2026-02-06 01:34:44] CAGL27-NC | SKIP insufficient candles
[2026-02-06 01:34:45] CAGL28-NE | SKIP insufficient candles
[2026-02-06 01:34:45] SABEVENTS-BE | NEW → WAITING
[2026-02-06 01:34:46] 748AP38A-SG | SKIP insufficient candles
[2026-02-06 01:34:46] 743JK53A-SG | SKIP insufficient candles
[2026-02-06 01:34:47] 748PN34-SG | SKIP insufficient candles
[2026-02-06 01:34:47] 746GA38-SG | SKIP insufficient candles
[2026-02-06 01:34:47] 746MP38-SG | SKIP insufficient candles
[2026-02-06 01:34:47] 747MH34-SG | SKIP insufficient candles
[2026-02-06 01:34:47] 747HR33-SG | SKIP insufficient candles
[2026-02-06 01:34:48] 746MH33-SG | SKIP insufficient candles
[2026-02-06 01:34:48] 748UK33-SG | SKIP insufficient candles
[2026-02-06 01:34:48] 746MP39-SG | SKIP insufficient candles
[2026-02-06 01:34:49] 746TS42-SG | SKIP insufficient candles
[2026-02-06 01:34:49] 744TS45-SG | SKIP insufficient candles
[2026-02-06 01:34:49] 746AP41-SG | SKIP insufficient candles
[2026-02-06 01:34:50] LTTS | STATE=WAITING
[2026-02-06 01:34:50] LTTS | WAITING → DULL
[2026-02-06 01:34:51] 865SCL26-N8 | SKIP insufficient candles
[2026-02-06 01:34:52] 879SCL26-NC | SKIP insufficient candles
[2026-02-06 01:34:53] 9SCL26B-ND | SKIP insufficient candles
[2026-02-06 01:34:53] SCLZC26A-NF | SKIP insufficient candles
[2026-02-06 01:34:54] NAVNIFINAV | SKIP insufficient candles
[2026-02-06 01:34:54] 745HR35A-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 744AP36-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 741WB42-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 741JK53-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 74GJ27-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 747CG30-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 746TS30-SG | SKIP insufficient candles
[2026-02-06 01:34:55] 749BR31A-SG | SKIP insufficient candles
[2026-02-06 01:34:56] AVSL-ST | SKIP insufficient candles
[2026-02-06 01:34:56] 745HR33-SG | SKIP insufficient candles
[2026-02-06 01:34:56] 746GA33-SG | SKIP insufficient candles
[2026-02-06 01:34:56] JETKNIT-ST | SKIP insufficient candles
[2026-02-06 01:34:57] 746SK33-SG | SKIP insufficient candles
[2026-02-06 01:34:57] 744MP35-SG | SKIP insufficient candles
[2026-02-06 01:34:58] GRETEX-SM | SKIP insufficient candles
[2026-02-06 01:34:59] DIRL-SM | SKIP insufficient candles
[2026-02-06 01:35:01] NIRAJISPAT | NEW → WAITING
[2026-02-06 01:35:02] 965SCL28C-BR | SKIP insufficient candles
[2026-02-06 01:35:02] 579GS2030-GS | SKIP insufficient candles
[2026-02-06 01:35:02] 925SCL28C-BS | SKIP insufficient candles
[2026-02-06 01:35:02] 971SCL28C-BU | SKIP insufficient candles
[2026-02-06 01:35:04] 10SCL30A-BV | SKIP insufficient candles
[2026-02-06 01:35:04] 1003SCL30-BW | SKIP insufficient candles
[2026-02-06 01:35:04] 957SCL30-BX | SKIP insufficient candles
[2026-02-06 01:35:05] 1025SCL33A-N1 | SKIP insufficient candles
[2026-02-06 01:35:05] 1075SCL33A-N2 | SKIP insufficient candles
[2026-02-06 01:35:05] 980SCL33A-N3 | SKIP insufficient candles
[2026-02-06 01:35:05] 888SCL25E-N4 | SKIP insufficient candles
[2026-02-06 01:35:06] 745RJ44-SG | SKIP insufficient candles
[2026-02-06 01:35:06] 745MP44-SG | SKIP insufficient candles
[2026-02-06 01:35:06] 743RJ49-SG | SKIP insufficient candles
[2026-02-06 01:35:06] 743TN53A-SG | SKIP insufficient candles
[2026-02-06 01:35:06] 748MP29-SG | SKIP insufficient candles
[2026-02-06 01:35:07] 749CG30-SG | SKIP insufficient candles
[2026-02-06 01:35:07] 752BR31-SG | SKIP insufficient candles
[2026-02-06 01:35:07] 745GJ31-SG | SKIP insufficient candles
[2026-02-06 01:35:08] 746RJ33-SG | SKIP insufficient candles
[2026-02-06 01:35:08] KINGFA | NEW → WAITING
[2026-02-06 01:35:09] 749GA33A-SG | SKIP insufficient candles
[2026-02-06 01:35:09] 747HR33A-SG | SKIP insufficient candles
[2026-02-06 01:35:09] 748HR35-SG | SKIP insufficient candles
[2026-02-06 01:35:10] 619GS2034-GS | SKIP insufficient candles
[2026-02-06 01:35:10] 759MN35-SG | SKIP insufficient candles
[2026-02-06 01:35:10] 749PN35-SG | SKIP insufficient candles
[2026-02-06 01:35:11] 746MP38A-SG | SKIP insufficient candles
[2026-02-06 01:35:11] 746WB39-SG | SKIP insufficient candles
[2026-02-06 01:35:11] 745KL39-SG | SKIP insufficient candles
[2026-02-06 01:35:11] 744WB42-SG | SKIP insufficient candles
[2026-02-06 01:35:12] MANAPPURAM | STATE=WAITING
[2026-02-06 01:35:12] MANAPPURAM | ENTRY → ACTIVE
[2026-02-06 01:35:15] 752TN33-SG | SKIP insufficient candles
[2026-02-06 01:35:15] 754UK33-SG | SKIP insufficient candles
[2026-02-06 01:35:15] 76AP34-SG | SKIP insufficient candles
[2026-02-06 01:35:15] 755MP35-SG | SKIP insufficient candles
[2026-02-06 01:35:15] 759HR35-SG | SKIP insufficient candles
[2026-02-06 01:35:15] 767PN35-SG | SKIP insufficient candles
[2026-02-06 01:35:15] 756UP35-SG | SKIP insufficient candles
[2026-02-06 01:35:16] 751MP38-SG | SKIP insufficient candles
[2026-02-06 01:35:16] 759WB39-SG | SKIP insufficient candles
[2026-02-06 01:35:16] 75AP41-SG | SKIP insufficient candles
[2026-02-06 01:35:16] 749TS44-SG | SKIP insufficient candles
[2026-02-06 01:35:16] 749KL45-SG | SKIP insufficient candles
[2026-02-06 01:35:17] 753HR33-SG | SKIP insufficient candles
[2026-02-06 01:35:17] 754CG31-SG | SKIP insufficient candles
[2026-02-06 01:35:17] 762BR31-SG | SKIP insufficient candles
[2026-02-06 01:35:17] 755TS32-SG | SKIP insufficient candles
[2026-02-06 01:35:17] 762AS33-SG | SKIP insufficient candles
[2026-02-06 01:35:17] 754RJ33-SG | SKIP insufficient candles
[2026-02-06 01:35:19] TCIEXP | NEW → WAITING
[2026-02-06 01:35:20] SENSEXINAV | SKIP insufficient candles
[2026-02-06 01:35:20] MON500INAV | SKIP insufficient candles
[2026-02-06 01:35:21] CHOLAFIN-D1 | SKIP insufficient candles
[2026-02-06 01:35:26] 762GJ28-SG | SKIP insufficient candles
[2026-02-06 01:35:26] 77GA33-SG | SKIP insufficient candles
[2026-02-06 01:35:27] 771UK33-SG | SKIP insufficient candles
[2026-02-06 01:35:27] 775SK33A-SG | SKIP insufficient candles
[2026-02-06 01:35:28] 77UP34-SG | SKIP insufficient candles
[2026-02-06 01:35:28] 769UP35A-SG | SKIP insufficient candles
[2026-02-06 01:35:28] 775PN36-SG | SKIP insufficient candles
[2026-02-06 01:35:28] 767AP38-SG | SKIP insufficient candles
[2026-02-06 01:35:28] 762TN53-SG | SKIP insufficient candles
[2026-02-06 01:35:30] 772ML31-SG | SKIP insufficient candles
[2026-02-06 01:35:30] 762RJ43-SG | SKIP insufficient candles
[2026-02-06 01:35:30] 762HP43-SG | SKIP insufficient candles
[2026-02-06 01:35:30] 764WB43-SG | SKIP insufficient candles
[2026-02-06 01:35:30] 756JK53-SG | SKIP insufficient candles
[2026-02-06 01:35:31] 77BR31-SG | SKIP insufficient candles
[2026-02-06 01:35:31] 764KA32-SG | SKIP insufficient candles
[2026-02-06 01:35:31] 765TN33A-SG | SKIP insufficient candles
[2026-02-06 01:35:31] 767AS33B-SG | SKIP insufficient candles
[2026-02-06 01:35:31] 767GA33-SG | SKIP insufficient candles
[2026-02-06 01:35:32] 768UP34-SG | SKIP insufficient candles
[2026-02-06 01:35:32] 766HR35-SG | SKIP insufficient candles
[2026-02-06 01:35:32] 766AP37-SG | SKIP insufficient candles
[2026-02-06 01:35:32] 772MZ38-SG | SKIP insufficient candles
[2026-02-06 01:35:33] 765TS39-SG | SKIP insufficient candles
[2026-02-06 01:35:33] 761AP43-SG | SKIP insufficient candles
[2026-02-06 01:35:34] BSE | STATE=ACTIVE
[2026-02-06 01:35:34] BSE | SL UPDATED 2575.44 → 2606.7
[2026-02-06 01:35:34] BSE | PYRAMID PASS
[2026-02-06 01:35:35] 77KA34-SG | SKIP insufficient candles
[2026-02-06 01:35:35] 772TS35-SG | SKIP insufficient candles
[2026-02-06 01:35:35] 773MN35-SG | SKIP insufficient candles
[2026-02-06 01:35:35] 768TN30-SG | SKIP insufficient candles
[2026-02-06 01:35:35] 769KA33-SG | SKIP insufficient candles
[2026-02-06 01:35:35] 77UP33-SG | SKIP insufficient candles
[2026-02-06 01:35:36] 771RJ33-SG | SKIP insufficient candles
[2026-02-06 01:35:36] 772TN33-SG | SKIP insufficient candles
[2026-02-06 01:35:37] 768MP34-SG | SKIP insufficient candles
[2026-02-06 01:35:37] 772AP36-SG | SKIP insufficient candles
[2026-02-06 01:35:37] 766AP42-SG | SKIP insufficient candles
[2026-02-06 01:35:37] 766TN43-SG | SKIP insufficient candles
[2026-02-06 01:35:37] 76JK53-SG | SKIP insufficient candles
[2026-02-06 01:35:38] ITETFINAV | SKIP insufficient candles
[2026-02-06 01:35:38] ALPHAINAV | SKIP insufficient candles
[2026-02-06 01:35:39] KALYANI-BE | SKIP insufficient candles
[2026-02-06 01:35:40] BLUEJET | STATE=WAITING
[2026-02-06 01:35:40] BLUEJET | WAITING → DULL
[2026-02-06 01:35:41] LIQSBIINAV | SKIP insufficient candles
[2026-02-06 01:35:41] 773RJ33-SG | SKIP insufficient candles
[2026-02-06 01:35:41] 773GA33-SG | SKIP insufficient candles
[2026-02-06 01:35:41] 777PN33-SG | SKIP insufficient candles
[2026-02-06 01:35:41] 773KA35-SG | SKIP insufficient candles
[2026-02-06 01:35:41] 775HR35-SG | SKIP insufficient candles
[2026-02-06 01:35:42] 773KA36-SG | SKIP insufficient candles
[2026-02-06 01:35:42] 774AP36-SG | SKIP insufficient candles
[2026-02-06 01:35:42] 775TS37-SG | SKIP insufficient candles
[2026-02-06 01:35:42] 776AP37-SG | SKIP insufficient candles
[2026-02-06 01:35:42] 776MP37-SG | SKIP insufficient candles
[2026-02-06 01:35:43] 774RJ39-SG | SKIP insufficient candles
[2026-02-06 01:35:43] 772AP41-SG | SKIP insufficient candles
[2026-02-06 01:35:44] 77AP43-SG | SKIP insufficient candles
[2026-02-06 01:35:44] 77RJ43-SG | SKIP insufficient candles
[2026-02-06 01:35:44] 767TS45-SG | SKIP insufficient candles
[2026-02-06 01:35:44] 766KL46-SG | SKIP insufficient candles
[2026-02-06 01:35:45] 765RJ48-SG | SKIP insufficient candles
[2026-02-06 01:35:45] 763JK53-SG | SKIP insufficient candles
[2026-02-06 01:35:45] 768TN30A-SG | SKIP insufficient candles
[2026-02-06 01:35:45] 773CG31-SG | SKIP insufficient candles
[2026-02-06 01:35:45] 778BR31-SG | SKIP insufficient candles
[2026-02-06 01:35:45] 771UP33-SG | SKIP insufficient candles
[2026-02-06 01:35:47] 940SCL26-N6 | SKIP insufficient candles
[2026-02-06 01:35:47] 990SCL26-N7 | SKIP insufficient candles
[2026-02-06 01:35:47] ADFFOODS | NEW → WAITING
[2026-02-06 01:35:48] 902SCL26-N8 | SKIP insufficient candles
[2026-02-06 01:35:48] 948SCL26-N9 | SKIP insufficient candles
[2026-02-06 01:35:48] SCL26-NA | SKIP insufficient candles
[2026-02-06 01:35:48] SCLZC26C-NB | SKIP insufficient candles
[2026-02-06 01:35:48] 888SCL25D-NC | SKIP insufficient candles
[2026-02-06 01:35:48] 980SCL33C-ND | SKIP insufficient candles
[2026-02-06 01:35:51] 773UP33A-SG | SKIP insufficient candles
[2026-02-06 01:35:51] 774AS33-SG | SKIP insufficient candles
[2026-02-06 01:35:51] 77MH34-SG | SKIP insufficient candles
[2026-02-06 01:35:51] 772UP34-SG | SKIP insufficient candles
[2026-02-06 01:35:51] 772HR35-SG | SKIP insufficient candles
[2026-02-06 01:35:52] 772TS36-SG | SKIP insufficient candles
[2026-02-06 01:35:52] 775RJ36-SG | SKIP insufficient candles
[2026-02-06 01:35:52] 773BR38-SG | SKIP insufficient candles
[2026-02-06 01:35:52] 779WB40-SG | SKIP insufficient candles
[2026-02-06 01:35:52] 759RJ46-SG | SKIP insufficient candles
[2026-02-06 01:35:53] 758JK50-SG | SKIP insufficient candles
[2026-02-06 01:35:53] 765TN30-SG | SKIP insufficient candles
[2026-02-06 01:35:53] 77KA33-SG | SKIP insufficient candles
[2026-02-06 01:35:53] 77GA33A-SG | SKIP insufficient candles
[2026-02-06 01:35:53] 771MH33-SG | SKIP insufficient candles
[2026-02-06 01:35:53] 772RJ33-SG | SKIP insufficient candles
[2026-02-06 01:35:53] DMART | NEW → WAITING
[2026-02-06 01:35:54] 743REC35-NH | SKIP insufficient candles
[2026-02-06 01:35:55] KILITCH | NEW → WAITING
[2026-02-06 01:35:55] EGOLDINAV | SKIP insufficient candles
[2026-02-06 01:35:56] 851HUDCO28-NB | SKIP insufficient candles
[2026-02-06 01:35:56] 858HUDCO29-NC | SKIP insufficient candles
[2026-02-06 01:35:56] 735PFCL35-N1 | SKIP insufficient candles
[2026-02-06 01:35:57] 736PFCL28-N2 | SKIP insufficient candles
[2026-02-06 01:35:57] 714BR30-SG | SKIP insufficient candles
[2026-02-06 01:35:57] 72KA31-SG | SKIP insufficient candles
[2026-02-06 01:35:57] 71JK30-SG | SKIP insufficient candles
[2026-02-06 01:35:57] 714AP34-SG | SKIP insufficient candles
[2026-02-06 01:35:58] 718AP33-SG | SKIP insufficient candles
[2026-02-06 01:35:58] 867PFCL33-N7 | SKIP insufficient candles
[2026-02-06 01:35:59] 735NABAR31-N1 | SKIP insufficient candles
[2026-02-06 01:35:59] 711HP30-SG | SKIP insufficient candles
[2026-02-06 01:35:59] 711HP28-SG | SKIP insufficient candles
[2026-02-06 01:35:59] 940SCL26A-NK | SKIP insufficient candles
[2026-02-06 01:36:00] 740IIFCL33-N1 | SKIP insufficient candles
[2026-02-06 01:36:00] 866IIFC34B-N3 | SKIP insufficient candles
[2026-02-06 01:36:01] 990SCL26A-NL | SKIP insufficient candles
[2026-02-06 01:36:01] 902SCL26A-NM | SKIP insufficient candles
[2026-02-06 01:36:01] 948SCL26A-NN | SKIP insufficient candles
[2026-02-06 01:36:02] SCLZC26D-NO | SKIP insufficient candles
[2026-02-06 01:36:02] SCLZC26E-NP | SKIP insufficient candles
[2026-02-06 01:36:03] 965SCL28A-NQ | SKIP insufficient candles
[2026-02-06 01:36:03] 710GJ30-SG | SKIP insufficient candles
[2026-02-06 01:36:03] 711AS30-SG | SKIP insufficient candles
[2026-02-06 01:36:03] 1015SCL28-NR | SKIP insufficient candles
